'Page number,'Layout,'Text,'Reading Order,'Confidence score % (Layout)
'147,'Text 1548,"'4 Depending on the compiler and what headers are included, we may have to tell the compiler that we intend to use our max function template rather than the one in the standard library. We can do SO by using the scope-resolution operator with nothing to the left: : :max<double> (3.1, 7.5).",'2239,'77.68554688
'147,'Footer 97,"'23.2. Parametric Polymorphism",'2240,'44.26269531
'147,'Page number 144,"'142",'2241,'84.03320313
'148,'Header 136,"'Programming and Data Structures, Release 0.3",'2242,'52.63671875
'148,'Text 1549,"'(continued from previous page)",'2243,'88.28125000
'148,'Text 1550,"'const Duck') return value2 > value1 ? value2 : value1;",'2244,'87.64648438
'148,'Text 1551,"'The offending line of code is the one marked as ""required from here"" - it is the line that attempts to call max () on two Duck objects. The compiler actually instantiates max<Duck>(), but the resulting instantiation produces errors when the compiler tries to compile it.",'2245,'97.60742188
'148,'Section header 102,"'23.2.2 Compiling Templates",'2246,'86.62109375
'148,'Text 1552,"'We saw previously that the C++ compiler only needs access to declarations when compiling code that uses a class or a function defined in some other source file. However, this is not the case for class and function templates. The compiler must actually instantiate the definitions for each set of template arguments, SO it must have access to the full definition of a template.",'2247,'96.72851563
'148,'Text 1553,"'To provide the compiler with access to the full definition of a template wherever it is used, we must arrange for the header file to contain the full definition. We can just define the template directly in the header file itself; it is still good practice to separate the declarations from the definitions for the benefit of anyone using our code.",'2248,'95.94726563
'148,'Text 1554,"'// max.hpp",'2249,'57.76367188
'148,'Text 1555,"'// EFFECTS: Returns the maximum of value1 and value2. template <typename T> T max(const T &value1, const T &value2) ;",'2250,'82.32421875
'148,'Text 1556,"'template <typename T> T max (const T &value1, const T &value2) { return value2 > value1 ? value2 : value1; }",'2251,'68.35937500
'148,'Text 1557,"'A better organization is to separate the definitions into their own file; common convention is to use a suffix like . tpp for this file. We can then use a #include directive to pull the code into the header file:",'2252,'95.60546875
'148,'Text 1558,"'// max.hpp // EFFECTS: Returns the maximum of value1 and value2. template <typename T> T max (const T &value1, const T &value2) #include ""max.tpp""",'2253,'95.94726563
'148,'Section header 103,"'// max. tpp",'2254,'42.52929688
'148,'Text 1559,"'template <typename T> T max (const T &value1, const T &value2) { return value2 > value1 ? value2 : value1; }",'2255,'77.34375000
'148,'Text 1560,"'Code that uses the max module would then just #include ""max.hpp"", which would transitively include max. tpp.",'2256,'94.87304688
'148,'Footer 98,"'23.2. Parametric Polymorphism",'2257,'71.14257813
'148,'Page number 145,"'143",'2258,'85.93750000
'149,'Header 137,"'Programming and Data Structures, Release 0.3",'2259,'56.00585938
'149,'Section header 104,"'23.2.3 Include Guards",'2260,'59.47265625
'149,'Text 1561,"'In complex programs, it is often the case that a single file inadvertently #includes the same header file more than once. For instance, it may be that module A depends on module B and thus includes its header. Then module C depends on both A and B, SO it includes both their headers. This results in module C including B's header twice, which can cause compiler errors that a function or a class is defined more than once.",'2261,'98.29101563
'149,'Text 1562,"'To avoid problems with a header being included more than once, headers generally have include guards that arrange for the compiler to ignore the code if the header is included a second time. The following is an example of include guards:",'2262,'96.38671875
'149,'Text 1563,"'#ifndef MAX_HPP #define MAX_HPP",'2263,'64.06250000
'149,'Text 1564,"'// max.hpp // EFFECTS: Returns the maximum of value1 and value2. template <typename T> T max(const T &value1, const T &value2) ; #include ""max. tpp"" #endif 1* MAX_HPP */",'2264,'89.84375000
'149,'Text 1565,"'The #i fndef and #define directives are the opening of the include guard, and the #endi f closes it. The code within is ignored if the header is included again. 5",'2265,'93.01757813
'149,'Section header 105,"'23.2.4 Member-Function Templates",'2266,'81.83593750
'149,'Text 1566,"'Defining a member function within the definition for a class template is no different than a member function within a class. Defining a member function outside the definition of a class template differs from that of a regular class; we must inform the compiler that the function is a member of a class template.",'2267,'97.65625000
'149,'Text 1567,"'template <typename T> bool UnsortedSet<T> : : contains (const T &value) const { return indexOf(value) != -1; } template <typename T> void UnsortedSet<T>:: insert (const T &value) { assert(size() < MAX_SIZE) if (!contains(value)) { elements[num_elements] = value; ++num_elements; } }",'2268,'43.40820313
'149,'Text 1568,"'Here, we must tell the compiler that contains() is a member of UnsortedSet<T>. However, before we can use the name T, we need to introduce it with a template header. The scope of a template header is the entity that immediately follows; thus, each member-function definition needs its own template header.",'2269,'94.23828125
'149,'Text 1569,"'5 The #i fndef checks whether the macro MAX_HPP is defined. If not, the compiler processes the code between the #i fndef and the #endif The #define introduces a definition for MAX_HPP. The next time the header is included, MAX_HPP is defined, SO the #ifndef becomes false, and the compiler ignores the code between the #ifndef and #endif. A widely supported but nonstandard alternative is #pragma once, which need only be placed at the top of file.",'2270,'54.00390625
'149,'Footer 99,"'23.2. Parametric Polymorphism",'2271,'67.67578125
'149,'Page number 146,"'144",'2272,'88.23242188
'150,'Header 138,"'Programming and Data Structures, Release 0.3",'2273,'46.38671875
'150,'Section header 106,"'23.2.5 Insertion-Operator Template",'2274,'71.77734375
'150,'Text 1570,"'Now that we have an UnorderedSet class template, we can write an insertion operator that works on any instantiation by defining it as a function template:",'2275,'98.63281250
'150,'Text 1571,"'template <typename T>",'2276,'27.05078125
'150,'Figure 46,"",'2277,'79.44335938
'150,'Text 1572,"'std: ostream & operator<<(std::ostream &os, const UnsortedSet<T> &set) { set.print(os); return os; }",'2278,'96.48437500
'150,'Text 1573,"'The function template is parameterized by the element type of an UnorderedSet, and we use the template parameter as part of the type for the second function parameter. The compiler is able to deduce the template argument when we insert a set into a stream:",'2279,'96.09375000
'150,'Text 1574,"'UnsortedSet<char> char_set; char_set.insert ('e'); char_set.insert('a'); char_set.insert('e'); cout < char_set << endl; // prints e, a }",'2280,'49.80468750
'150,'Section header 107,"'23.2.6 Another Example",'2281,'88.91601563
'150,'Text 1575,"'Let us write a function template that copies elements from an array into a set. We would like to use it as follows:",'2282,'96.33789063
'150,'Text 1576,"'int main() { UnsortedSet<int> set1; int arr1 = { 1, 2, 3, 2 }; fill_from_array(set1, arr1, 4); cout << set1 << endl; // prints { 1, 2, 3 } UnsortedSet<char> set2; char arr2 = { 'a', 'b', 'a' }; // prints { a, b} fill_from_array(set2 arr2, 3); }",'2283,'42.52929688
'150,'Text 1577,"'The fill_from_array() template must be parameterized by the element type, and we use that type for both the set and array function parameters:",'2284,'96.48437500
'150,'Figure 47,"",'2285,'39.69726563
'150,'Text 1578,"'template <typename T> void fill_from_array(UnsortedSet<T> &set, const T *arr, int size) { for (int i=0; size; ++i) { set.insert(arr[i]); } }",'2286,'96.77734375
'150,'Text 1579,"'The set is passed by reference, to avoid making a copy and to allow the function to modify the original set. The array decays into a pointer when it is passed, and we declare the pointer as a pointer to const, since we do not need to modify the array elements. The body of the function template just iterates over the array, inserting each element into the set; the set ignores insertion of duplicate values, SO there is no need to check whether the set already contains a value before inserting it.",'2287,'96.87500000
'150,'Footer 100,"'23.2. Parametric Polymorphism",'2288,'79.58984375
'150,'Page number 147,"'145",'2289,'83.93554688
'151,'Header 139,"'Programming and Data Structures, Release 0.3",'2290,'78.71093750
'151,'Section header 108,"'23.3 Static vs. Dynamic Polymorphism",'2291,'45.33691406
'151,'Text 1580,"'The template mechanism gives us parametric polymorphism; a template type parameter can take on the form of any type. The compiler instantiates the code at compile time, SO we also refer to this as static polymorphism. Compare this with subtype polymorphism, where the program resolves virtual function calls at runtime; we therefore use dynamic polymorphism to also refer to it.",'2292,'97.31445313
